iso2,variable,year,country,value,type
UK,LStK,2010,Großbritannien,80.6944049182585,Gesamtwirtschaft
UK,LStK,2011,Großbritannien,80.505039777133,Gesamtwirtschaft
UK,LStK,2012,Großbritannien,86.9658129024609,Gesamtwirtschaft
UK,LStK,2013,Großbritannien,84.8795625093508,Gesamtwirtschaft
UK,LStK,2014,Großbritannien,89.8469439510405,Gesamtwirtschaft
UK,LStK,2015,Großbritannien,100,Gesamtwirtschaft
UK,LStK,2016,Großbritannien,91.0363897877961,Gesamtwirtschaft
UK,LStK,2017,Großbritannien,87.03407927899,Gesamtwirtschaft
UK,LStK,2018,Großbritannien,88.4155032110119,Gesamtwirtschaft
UK,LStK,2019,Großbritannien,92.6155847889219,Gesamtwirtschaft
UK,LStK,2020,Großbritannien,99.0335378760864,Gesamtwirtschaft
UK,LStK,2021,Großbritannien,98.3414487367166,Gesamtwirtschaft
UK,LStK,2022,Großbritannien,102.032025353354,Gesamtwirtschaft
UK,LStK,2023,Großbritannien,107.201430185141,Gesamtwirtschaft
UK,LStK,2024,Großbritannien,110.31027166051,Gesamtwirtschaft
UK,LStK,2025,Großbritannien,111.854615463757,Gesamtwirtschaft
US,BEG,1995,Vereinigte Staaten,43.426707337598,Gesamtwirtschaft
US,BEG,1996,Vereinigte Staaten,46.3909982714801,Gesamtwirtschaft
US,BEG,1997,Vereinigte Staaten,54.1159952239164,Gesamtwirtschaft
US,BEG,1998,Vereinigte Staaten,57.9702313624511,Gesamtwirtschaft
US,BEG,1999,Vereinigte Staaten,63.6290178730542,Gesamtwirtschaft
US,BEG,2000,Vereinigte Staaten,77.8268764841138,Gesamtwirtschaft
US,BEG,2001,Vereinigte Staaten,82.9992716278303,Gesamtwirtschaft
US,BEG,2002,Vereinigte Staaten,80.4755642704678,Gesamtwirtschaft
US,BEG,2003,Vereinigte Staaten,69.8316639013797,Gesamtwirtschaft
US,BEG,2004,Vereinigte Staaten,66.4665556833719,Gesamtwirtschaft
US,BEG,2005,Vereinigte Staaten,68.9334754290339,Gesamtwirtschaft
US,BEG,2006,Vereinigte Staaten,71.0528269184979,Gesamtwirtschaft
US,BEG,2007,Vereinigte Staaten,67.845158059831,Gesamtwirtschaft
US,BEG,2008,Vereinigte Staaten,64.9202069541584,Gesamtwirtschaft
US,BEG,2009,Vereinigte Staaten,68.9638980533751,Gesamtwirtschaft
US,BEG,2010,Vereinigte Staaten,74.5624536137308,Gesamtwirtschaft
US,BEG,2011,Vereinigte Staaten,72.8765726372164,Gesamtwirtschaft
US,BEG,2012,Vereinigte Staaten,80.6511130009332,Gesamtwirtschaft
US,BEG,2013,Vereinigte Staaten,79.1542017719073,Gesamtwirtschaft
US,BEG,2014,Vereinigte Staaten,81.2608116033745,Gesamtwirtschaft
US,BEG,2015,Vereinigte Staaten,100,Gesamtwirtschaft
US,BEG,2016,Vereinigte Staaten,101.450163324044,Gesamtwirtschaft
US,BEG,2017,Vereinigte Staaten,102.613247071919,Gesamtwirtschaft
US,BEG,2018,Vereinigte Staaten,101.506265115698,Gesamtwirtschaft
US,BEG,2019,Vereinigte Staaten,110.316191540315,Gesamtwirtschaft
US,BEG,2020,Vereinigte Staaten,116.374238803795,Gesamtwirtschaft
US,BEG,2021,Vereinigte Staaten,118.04653992648,Gesamtwirtschaft
US,BEG,2022,Vereinigte Staaten,136.576275691764,Gesamtwirtschaft
US,BEG,2023,Vereinigte Staaten,138.226180207091,Gesamtwirtschaft
US,BEG,2024,Vereinigte Staaten,142.234739433097,Gesamtwirtschaft
US,BEG,2025,Vereinigte Staaten,145.932842658357,Gesamtwirtschaft
US,LStK,1995,Vereinigte Staaten,61.2159786576146,Gesamtwirtschaft
US,LStK,1996,Vereinigte Staaten,63.8623549114256,Gesamtwirtschaft
US,LStK,1997,Vereinigte Staaten,72.8605602367329,Gesamtwirtschaft
US,LStK,1998,Vereinigte Staaten,75.7497728615685,Gesamtwirtschaft
US,LStK,1999,Vereinigte Staaten,80.8282349173856,Gesamtwirtschaft
US,LStK,2000,Vereinigte Staaten,96.8689282827192,Gesamtwirtschaft
US,LStK,2001,Vereinigte Staaten,102.087894013876,Gesamtwirtschaft
US,LStK,2002,Vereinigte Staaten,96.5030396602115,Gesamtwirtschaft
US,LStK,2003,Vereinigte Staaten,81.470896716742,Gesamtwirtschaft
US,LStK,2004,Vereinigte Staaten,75.4656103375207,Gesamtwirtschaft
US,LStK,2005,Vereinigte Staaten,76.6274495373053,Gesamtwirtschaft
US,LStK,2006,Vereinigte Staaten,78.1617365262716,Gesamtwirtschaft
US,LStK,2007,Vereinigte Staaten,73.7943317651088,Gesamtwirtschaft
US,LStK,2008,Vereinigte Staaten,70.0963210857084,Gesamtwirtschaft
US,LStK,2009,Vereinigte Staaten,73.1585145401602,Gesamtwirtschaft
US,LStK,2010,Vereinigte Staaten,76.493101536945,Gesamtwirtschaft
US,LStK,2011,Vereinigte Staaten,74.2900348333419,Gesamtwirtschaft
US,LStK,2012,Vereinigte Staaten,81.8969019447525,Gesamtwirtschaft
US,LStK,2013,Vereinigte Staaten,80.078794143145,Gesamtwirtschaft
US,LStK,2014,Vereinigte Staaten,81.8226154503988,Gesamtwirtschaft
US,LStK,2015,Vereinigte Staaten,100,Gesamtwirtschaft
US,LStK,2016,Vereinigte Staaten,101.277527453954,Gesamtwirtschaft
US,LStK,2017,Vereinigte Staaten,101.384898199617,Gesamtwirtschaft
US,LStK,2018,Vereinigte Staaten,99.0129680896803,Gesamtwirtschaft
US,LStK,2019,Vereinigte Staaten,106.313914986037,Gesamtwirtschaft
US,LStK,2020,Vereinigte Staaten,108.075915343707,Gesamtwirtschaft
US,LStK,2021,Vereinigte Staaten,107.071367129485,Gesamtwirtschaft
US,LStK,2022,Vereinigte Staaten,126.155856432371,Gesamtwirtschaft
US,LStK,2023,Vereinigte Staaten,126.674291315731,Gesamtwirtschaft
US,LStK,2024,Vereinigte Staaten,128.827754268099,Gesamtwirtschaft
US,LStK,2025,Vereinigte Staaten,130.244859565048,Gesamtwirtschaft
EU28,LStK,1995,Europäische Union - 28 Länder (2013 bis 2020),,Herstellung von Waren
EU27_2020,LStK,1995,Europäische Union - 27 Länder (ab 2020),,Herstellung von Waren
EU15,LStK,1995,Europäische Union - 15 Länder (1995-2004),,Herstellung von Waren
BE,LStK,1995,Belgien,112.12313801543,Herstellung von Waren
BG,LStK,1995,Bulgarien,65.3072186539715,Herstellung von Waren
CZ,LStK,1995,Tschechische Republik,73.4155402185257,Herstellung von Waren
DK,LStK,1995,Dänemark,92.9472428295098,Herstellung von Waren
DE,LStK,1995,Deutschland,102.139873017897,Herstellung von Waren
EE,LStK,1995,Estland,51.5276575848749,Herstellung von Waren
IE,LStK,1995,Irland,210.170147449731,Herstellung von Waren
EL,LStK,1995,Griechenland,80.2081808477442,Herstellung von Waren
ES,LStK,1995,Spanien,88.9542940206859,Herstellung von Waren
FR,LStK,1995,Frankreich,106.023995790587,Herstellung von Waren
HR,LStK,1995,Kroatien,53.4914880389634,Herstellung von Waren
IT,LStK,1995,Italien,62.8941251558528,Herstellung von Waren
CY,LStK,1995,Zypern,41.2856425890241,Herstellung von Waren
LV,LStK,1995,Lettland,44.104153348868,Herstellung von Waren
LT,LStK,1995,Litauen,53.0482746295285,Herstellung von Waren
LU,LStK,1995,Luxemburg,99.0744426142412,Herstellung von Waren
HU,LStK,1995,Ungarn,84.9323278255738,Herstellung von Waren
MT,LStK,1995,Malta,,Herstellung von Waren
NL,LStK,1995,Niederlande,105.919564921378,Herstellung von Waren
AT,LStK,1995,Österreich,107.210956272248,Herstellung von Waren
PL,LStK,1995,Polen,93.0849834538509,Herstellung von Waren
PT,LStK,1995,Portugal,97.3653213016816,Herstellung von Waren
RO,LStK,1995,Rumänien,60.4622122731339,Herstellung von Waren
SI,LStK,1995,Slowenien,112.466668848493,Herstellung von Waren
SK,LStK,1995,Slowakei,113.800453999267,Herstellung von Waren
FI,LStK,1995,Finnland,112.810108766443,Herstellung von Waren
SE,LStK,1995,Schweden,107.115019335796,Herstellung von Waren
UK,LStK,1995,Großbritannien,93.9644418200684,Herstellung von Waren
NO,LStK,1995,Norwegen,66.8393377295592,Herstellung von Waren
CA,LStK,1995,Kanada,62.8477287883189,Herstellung von Waren
JP,LStK,1995,Japan,168.435634379812,Herstellung von Waren
US,LStK,1995,Vereinigte Staaten,105.741241441352,Herstellung von Waren
EU28,LStK,1996,Europäische Union - 28 Länder (2013 bis 2020),,Herstellung von Waren
EU27_2020,LStK,1996,Europäische Union - 27 Länder (ab 2020),,Herstellung von Waren
EU15,LStK,1996,Europäische Union - 15 Länder (1995-2004),,Herstellung von Waren
BE,LStK,1996,Belgien,107.91107119749,Herstellung von Waren
BG,LStK,1996,Bulgarien,49.2665778046569,Herstellung von Waren
CZ,LStK,1996,Tschechische Republik,82.1672492206807,Herstellung von Waren
DK,LStK,1996,Dänemark,98.4837811345319,Herstellung von Waren
DE,LStK,1996,Deutschland,102.78215921698,Herstellung von Waren
EE,LStK,1996,Estland,62.239196933758,Herstellung von Waren
IE,LStK,1996,Irland,218.437370651156,Herstellung von Waren
EL,LStK,1996,Griechenland,92.2254814245015,Herstellung von Waren
ES,LStK,1996,Spanien,92.4383171267456,Herstellung von Waren
FR,LStK,1996,Frankreich,106.51132012097,Herstellung von Waren
HR,LStK,1996,Kroatien,60.7611680488409,Herstellung von Waren
IT,LStK,1996,Italien,72.4980421151063,Herstellung von Waren
CY,LStK,1996,Zypern,42.2271799933689,Herstellung von Waren
LV,LStK,1996,Lettland,50.1350550575868,Herstellung von Waren
LT,LStK,1996,Litauen,61.4812208088656,Herstellung von Waren
LU,LStK,1996,Luxemburg,98.3863218282589,Herstellung von Waren
HU,LStK,1996,Ungarn,83.1937628813138,Herstellung von Waren
MT,LStK,1996,Malta,,Herstellung von Waren
NL,LStK,1996,Niederlande,101.988961179505,Herstellung von Waren
AT,LStK,1996,Österreich,104.289905962202,Herstellung von Waren
PL,LStK,1996,Polen,115.341781394716,Herstellung von Waren
PT,LStK,1996,Portugal,95.3388604202307,Herstellung von Waren
RO,LStK,1996,Rumänien,57.5611646828941,Herstellung von Waren
SI,LStK,1996,Slowenien,103.843179594011,Herstellung von Waren
SK,LStK,1996,Slowakei,126.929265435259,Herstellung von Waren
FI,LStK,1996,Finnland,109.702965099939,Herstellung von Waren
SE,LStK,1996,Schweden,120.770387598145,Herstellung von Waren
UK,LStK,1996,Großbritannien,99.9115811176057,Herstellung von Waren
NO,LStK,1996,Norwegen,67.8200747166888,Herstellung von Waren
CA,LStK,1996,Kanada,67.4304609299528,Herstellung von Waren
JP,LStK,1996,Japan,144.8610497659,Herstellung von Waren
US,LStK,1996,Vereinigte Staaten,106.303182409245,Herstellung von Waren
EU28,LStK,1997,Europäische Union - 28 Länder (2013 bis 2020),,Herstellung von Waren
EU27_2020,LStK,1997,Europäische Union - 27 Länder (ab 2020),,Herstellung von Waren
EU15,LStK,1997,Europäische Union - 15 Länder (1995-2004),,Herstellung von Waren
BE,LStK,1997,Belgien,100.577051060628,Herstellung von Waren
BG,LStK,1997,Bulgarien,51.417122033179,Herstellung von Waren
CZ,LStK,1997,Tschechische Republik,86.0443965244469,Herstellung von Waren
DK,LStK,1997,Dänemark,92.38401815664,Herstellung von Waren
DE,LStK,1997,Deutschland,96.2108340563479,Herstellung von Waren
EE,LStK,1997,Estland,60.2586103140106,Herstellung von Waren
IE,LStK,1997,Irland,213.347020127451,Herstellung von Waren
EL,LStK,1997,Griechenland,95.3624944832322,Herstellung von Waren
ES,LStK,1997,Spanien,91.6821007018395,Herstellung von Waren
FR,LStK,1997,Frankreich,102.214292398776,Herstellung von Waren
HR,LStK,1997,Kroatien,64.8418491072296,Herstellung von Waren
IT,LStK,1997,Italien,76.0021977785902,Herstellung von Waren
CY,LStK,1997,Zypern,44.7023413777467,Herstellung von Waren
LV,LStK,1997,Lettland,58.2972330560148,Herstellung von Waren
LT,LStK,1997,Litauen,73.3746931764864,Herstellung von Waren
LU,LStK,1997,Luxemburg,91.1627533424199,Herstellung von Waren
HU,LStK,1997,Ungarn,84.0472583926152,Herstellung von Waren
MT,LStK,1997,Malta,,Herstellung von Waren
NL,LStK,1997,Niederlande,99.1968716828792,Herstellung von Waren
AT,LStK,1997,Österreich,98.3873695965752,Herstellung von Waren
PL,LStK,1997,Polen,128.982352674005,Herstellung von Waren
PT,LStK,1997,Portugal,94.2457016322138,Herstellung von Waren
RO,LStK,1997,Rumänien,53.1104580423818,Herstellung von Waren
SI,LStK,1997,Slowenien,97.1474525959253,Herstellung von Waren
SK,LStK,1997,Slowakei,136.27466649926,Herstellung von Waren
FI,LStK,1997,Finnland,104.335684565289,Herstellung von Waren
SE,LStK,1997,Schweden,116.058327554508,Herstellung von Waren
UK,LStK,1997,Großbritannien,121.054276182882,Herstellung von Waren
NO,LStK,1997,Norwegen,71.9312514206336,Herstellung von Waren
CA,LStK,1997,Kanada,72.4078424863082,Herstellung von Waren
JP,LStK,1997,Japan,145.357758838358,Herstellung von Waren
US,LStK,1997,Vereinigte Staaten,116.998824487703,Herstellung von Waren
EU28,LStK,1998,Europäische Union - 28 Länder (2013 bis 2020),,Herstellung von Waren
EU27_2020,LStK,1998,Europäische Union - 27 Länder (ab 2020),,Herstellung von Waren
EU15,LStK,1998,Europäische Union - 15 Länder (1995-2004),,Herstellung von Waren
BE,LStK,1998,Belgien,99.0891502732964,Herstellung von Waren
BG,LStK,1998,Bulgarien,86.6280071913573,Herstellung von Waren
CZ,LStK,1998,Tschechische Republik,90.348503342383,Herstellung von Waren
DK,LStK,1998,Dänemark,93.7384202279015,Herstellung von Waren
DE,LStK,1998,Deutschland,97.4854928731506,Herstellung von Waren
EE,LStK,1998,Estland,61.7774924817128,Herstellung von Waren
IE,LStK,1998,Irland,202.894123090282,Herstellung von Waren
EL,LStK,1998,Griechenland,91.4434360076166,Herstellung von Waren
ES,LStK,1998,Spanien,91.3459565376075,Herstellung von Waren
FR,LStK,1998,Frankreich,98.3938783407531,Herstellung von Waren
HR,LStK,1998,Kroatien,69.3465450146079,Herstellung von Waren
IT,LStK,1998,Italien,75.6148442360017,Herstellung von Waren
CY,LStK,1998,Zypern,44.1578688299556,Herstellung von Waren
LV,LStK,1998,Lettland,56.0398711506263,Herstellung von Waren
LT,LStK,1998,Litauen,73.6188215328696,Herstellung von Waren
LU,LStK,1998,Luxemburg,86.5906102264132,Herstellung von Waren
HU,LStK,1998,Ungarn,79.1172937159011,Herstellung von Waren
MT,LStK,1998,Malta,,Herstellung von Waren
NL,LStK,1998,Niederlande,97.7066217829979,Herstellung von Waren
AT,LStK,1998,Österreich,98.9595026549586,Herstellung von Waren
PL,LStK,1998,Polen,143.67526467878,Herstellung von Waren
PT,LStK,1998,Portugal,95.6566239183898,Herstellung von Waren
RO,LStK,1998,Rumänien,83.7549031795551,Herstellung von Waren
SI,LStK,1998,Slowenien,101.043733140289,Herstellung von Waren
SK,LStK,1998,Slowakei,118.279179721651,Herstellung von Waren
FI,LStK,1998,Finnland,101.000437058917,Herstellung von Waren
SE,LStK,1998,Schweden,104.0833906071,Herstellung von Waren
UK,LStK,1998,Großbritannien,119.796730646648,Herstellung von Waren
NO,LStK,1998,Norwegen,74.2779505380396,Herstellung von Waren
CA,LStK,1998,Kanada,68.6763767234247,Herstellung von Waren
JP,LStK,1998,Japan,136.381353942174,Herstellung von Waren
US,LStK,1998,Vereinigte Staaten,116.73654265109,Herstellung von Waren
EU28,LStK,1999,Europäische Union - 28 Länder (2013 bis 2020),,Herstellung von Waren
EU27_2020,LStK,1999,Europäische Union - 27 Länder (ab 2020),,Herstellung von Waren
EU15,LStK,1999,Europäische Union - 15 Länder (1995-2004),,Herstellung von Waren
BE,LStK,1999,Belgien,101.434051275871,Herstellung von Waren
BG,LStK,1999,Bulgarien,84.4090903406368,Herstellung von Waren
CZ,LStK,1999,Tschechische Republik,83.4866784900648,Herstellung von Waren
DK,LStK,1999,Dänemark,95.073769032228,Herstellung von Waren
DE,LStK,1999,Deutschland,99.6227967276911,Herstellung von Waren
EE,LStK,1999,Estland,60.2035514481772,Herstellung von Waren
IE,LStK,1999,Irland,191.397098304305,Herstellung von Waren
EL,LStK,1999,Griechenland,83.6886350638045,Herstellung von Waren
ES,LStK,1999,Spanien,90.5916878334891,Herstellung von Waren
FR,LStK,1999,Frankreich,97.6129310195398,Herstellung von Waren
HR,LStK,1999,Kroatien,66.3747609659619,Herstellung von Waren
IT,LStK,1999,Italien,77.3712475944508,Herstellung von Waren
CY,LStK,1999,Zypern,43.899843823143,Herstellung von Waren
LV,LStK,1999,Lettland,56.0751963706151,Herstellung von Waren
LT,LStK,1999,Litauen,89.4170339694152,Herstellung von Waren
LU,LStK,1999,Luxemburg,83.3843997204745,Herstellung von Waren
HU,LStK,1999,Ungarn,78.2480655475284,Herstellung von Waren
MT,LStK,1999,Malta,,Herstellung von Waren
NL,LStK,1999,Niederlande,97.3519878421425,Herstellung von Waren
AT,LStK,1999,Österreich,97.6319505340432,Herstellung von Waren
PL,LStK,1999,Polen,137.20610005551,Herstellung von Waren
PT,LStK,1999,Portugal,99.259133355424,Herstellung von Waren
RO,LStK,1999,Rumänien,56.8948133730561,Herstellung von Waren
SI,LStK,1999,Slowenien,100.497961939104,Herstellung von Waren
SK,LStK,1999,Slowakei,108.718946474085,Herstellung von Waren
FI,LStK,1999,Finnland,100.78631084268,Herstellung von Waren
SE,LStK,1999,Schweden,100.69066952315,Herstellung von Waren
UK,LStK,1999,Großbritannien,120.331796484978,Herstellung von Waren
NO,LStK,1999,Norwegen,77.0430622125394,Herstellung von Waren
CA,LStK,1999,Kanada,70.2372888804788,Herstellung von Waren
JP,LStK,1999,Japan,160.906411102661,Herstellung von Waren
US,LStK,1999,Vereinigte Staaten,120.732098425667,Herstellung von Waren
EU28,LStK,2000,Europäische Union - 28 Länder (2013 bis 2020),,Herstellung von Waren
EU27_2020,LStK,2000,Europäische Union - 27 Länder (ab 2020),,Herstellung von Waren
EU15,LStK,2000,Europäische Union - 15 Länder (1995-2004),,Herstellung von Waren
BE,LStK,2000,Belgien,98.2794369477994,Herstellung von Waren
BG,LStK,2000,Bulgarien,75.7239762757422,Herstellung von Waren
CZ,LStK,2000,Tschechische Republik,86.7596814730239,Herstellung von Waren
DK,LStK,2000,Dänemark,93.2606110574856,Herstellung von Waren
DE,LStK,2000,Deutschland,97.287161792764,Herstellung von Waren
EE,LStK,2000,Estland,60.7833305596742,Herstellung von Waren
IE,LStK,2000,Irland,180.407166335831,Herstellung von Waren
EL,LStK,2000,Griechenland,78.66698037678,Herstellung von Waren
ES,LStK,2000,Spanien,91.2887010609079,Herstellung von Waren
FR,LStK,2000,Frankreich,95.0790962079176,Herstellung von Waren
HR,LStK,2000,Kroatien,65.8282481286057,Herstellung von Waren
IT,LStK,2000,Italien,76.6066690355085,Herstellung von Waren
CY,LStK,2000,Zypern,54.1685438822564,Herstellung von Waren
LV,LStK,2000,Lettland,62.8909978422437,Herstellung von Waren
LT,LStK,2000,Litauen,88.524519285199,Herstellung von Waren
LU,LStK,2000,Luxemburg,85.0227377429656,Herstellung von Waren
HU,LStK,2000,Ungarn,86.1517330587,Herstellung von Waren
MT,LStK,2000,Malta,87.3501111821441,Herstellung von Waren
NL,LStK,2000,Niederlande,97.6069603428446,Herstellung von Waren
AT,LStK,2000,Österreich,95.5516188483548,Herstellung von Waren
PL,LStK,2000,Polen,141.419308072093,Herstellung von Waren
PT,LStK,2000,Portugal,100.482425626935,Herstellung von Waren
RO,LStK,2000,Rumänien,72.8888119006034,Herstellung von Waren
SI,LStK,2000,Slowenien,96.2331558123002,Herstellung von Waren
SK,LStK,2000,Slowakei,112.765876794126,Herstellung von Waren
FI,LStK,2000,Finnland,95.0768427549998,Herstellung von Waren
SE,LStK,2000,Schweden,105.211834370501,Herstellung von Waren
UK,LStK,2000,Großbritannien,127.298803255493,Herstellung von Waren
NO,LStK,2000,Norwegen,79.1877238978883,Herstellung von Waren
CA,LStK,2000,Kanada,80.0087073049,Herstellung von Waren
JP,LStK,2000,Japan,180.147876733675,Herstellung von Waren
US,LStK,2000,Vereinigte Staaten,137.218146488103,Herstellung von Waren
EU28,LStK,2001,Europäische Union - 28 Länder (2013 bis 2020),,Herstellung von Waren
EU27_2020,LStK,2001,Europäische Union - 27 Länder (ab 2020),,Herstellung von Waren
EU15,LStK,2001,Europäische Union - 15 Länder (1995-2004),,Herstellung von Waren
BE,LStK,2001,Belgien,101.64775377427,Herstellung von Waren
BG,LStK,2001,Bulgarien,73.2568897549318,Herstellung von Waren
CZ,LStK,2001,Tschechische Republik,95.2576233231799,Herstellung von Waren
DK,LStK,2001,Dänemark,96.5066668864449,Herstellung von Waren
DE,LStK,2001,Deutschland,97.622859909701,Herstellung von Waren
EE,LStK,2001,Estland,61.6587519964051,Herstellung von Waren
IE,LStK,2001,Irland,187.064357861575,Herstellung von Waren
EL,LStK,2001,Griechenland,71.6787150283451,Herstellung von Waren
ES,LStK,2001,Spanien,91.3326504094595,Herstellung von Waren
FR,LStK,2001,Frankreich,96.1146528580331,Herstellung von Waren
HR,LStK,2001,Kroatien,66.362672528048,Herstellung von Waren
IT,LStK,2001,Italien,78.9960944841348,Herstellung von Waren
CY,LStK,2001,Zypern,61.3296641388471,Herstellung von Waren
LV,LStK,2001,Lettland,58.9003995775873,Herstellung von Waren
LT,LStK,2001,Litauen,82.7693116038194,Herstellung von Waren
LU,LStK,2001,Luxemburg,92.1851326932331,Herstellung von Waren
HU,LStK,2001,Ungarn,91.5091511894743,Herstellung von Waren
MT,LStK,2001,Malta,107.089181301252,Herstellung von Waren
NL,LStK,2001,Niederlande,96.8381645946129,Herstellung von Waren
AT,LStK,2001,Österreich,94.4251984071592,Herstellung von Waren
PL,LStK,2001,Polen,160.788298219632,Herstellung von Waren
PT,LStK,2001,Portugal,102.853372736128,Herstellung von Waren
RO,LStK,2001,Rumänien,83.8427724332434,Herstellung von Waren
SI,LStK,2001,Slowenien,96.8683963332692,Herstellung von Waren
SK,LStK,2001,Slowakei,103.672208292947,Herstellung von Waren
FI,LStK,2001,Finnland,95.3843415891496,Herstellung von Waren
SE,LStK,2001,Schweden,102.241842898578,Herstellung von Waren
UK,LStK,2001,Großbritannien,121.373212329001,Herstellung von Waren
NO,LStK,2001,Norwegen,82.6289134604777,Herstellung von Waren
CA,LStK,2001,Kanada,82.6138924467754,Herstellung von Waren
JP,LStK,2001,Japan,165.791438670589,Herstellung von Waren
US,LStK,2001,Vereinigte Staaten,141.100696022277,Herstellung von Waren
EU28,LStK,2002,Europäische Union - 28 Länder (2013 bis 2020),,Herstellung von Waren
EU27_2020,LStK,2002,Europäische Union - 27 Länder (ab 2020),,Herstellung von Waren
EU15,LStK,2002,Europäische Union - 15 Länder (1995-2004),,Herstellung von Waren
BE,LStK,2002,Belgien,101.85473340202,Herstellung von Waren
BG,LStK,2002,Bulgarien,71.3003745870026,Herstellung von Waren
CZ,LStK,2002,Tschechische Republik,106.753263002534,Herstellung von Waren
DK,LStK,2002,Dänemark,99.9967047428794,Herstellung von Waren
DE,LStK,2002,Deutschland,99.747366080546,Herstellung von Waren
EE,LStK,2002,Estland,63.6704268083589,Herstellung von Waren
IE,LStK,2002,Irland,167.697471364709,Herstellung von Waren
EL,LStK,2002,Griechenland,78.1741973102146,Herstellung von Waren
ES,LStK,2002,Spanien,93.7772958070929,Herstellung von Waren
FR,LStK,2002,Frankreich,97.7407234917745,Herstellung von Waren
HR,LStK,2002,Kroatien,73.4772191017195,Herstellung von Waren
IT,LStK,2002,Italien,81.486880257817,Herstellung von Waren
CY,LStK,2002,Zypern,63.2672695959687,Herstellung von Waren
LV,LStK,2002,Lettland,53.2999660623333,Herstellung von Waren
LT,LStK,2002,Litauen,82.2650310483532,Herstellung von Waren
LU,LStK,2002,Luxemburg,88.539617370468,Herstellung von Waren
HU,LStK,2002,Ungarn,97.535388005333,Herstellung von Waren
MT,LStK,2002,Malta,105.86037227481,Herstellung von Waren
NL,LStK,2002,Niederlande,99.7205248301065,Herstellung von Waren
AT,LStK,2002,Österreich,95.6903179503655,Herstellung von Waren
PL,LStK,2002,Polen,141.599604886407,Herstellung von Waren
PT,LStK,2002,Portugal,103.953969936555,Herstellung von Waren
RO,LStK,2002,Rumänien,79.0659811476683,Herstellung von Waren
SI,LStK,2002,Slowenien,97.6507883120033,Herstellung von Waren
SK,LStK,2002,Slowakei,107.365243787432,Herstellung von Waren
FI,LStK,2002,Finnland,91.9834037864281,Herstellung von Waren
SE,LStK,2002,Schweden,98.8951858959238,Herstellung von Waren
UK,LStK,2002,Großbritannien,112.910490988662,Herstellung von Waren
NO,LStK,2002,Norwegen,91.6323829289749,Herstellung von Waren
CA,LStK,2002,Kanada,77.3677179516543,Herstellung von Waren
JP,LStK,2002,Japan,146.657225592,Herstellung von Waren
US,LStK,2002,Vereinigte Staaten,126.944227127744,Herstellung von Waren
EU28,LStK,2003,Europäische Union - 28 Länder (2013 bis 2020),,Herstellung von Waren
EU27_2020,LStK,2003,Europäische Union - 27 Länder (ab 2020),,Herstellung von Waren
EU15,LStK,2003,Europäische Union - 15 Länder (1995-2004),,Herstellung von Waren
BE,LStK,2003,Belgien,101.32445905634,Herstellung von Waren
BG,LStK,2003,Bulgarien,66.6067345872459,Herstellung von Waren
CZ,LStK,2003,Tschechische Republik,106.649346498281,Herstellung von Waren
DK,LStK,2003,Dänemark,102.600178508662,Herstellung von Waren
DE,LStK,2003,Deutschland,98.7448588860342,Herstellung von Waren
EE,LStK,2003,Estland,65.5562057004788,Herstellung von Waren
IE,LStK,2003,Irland,179.563557946726,Herstellung von Waren
EL,LStK,2003,Griechenland,80.1469618421421,Herstellung von Waren
ES,LStK,2003,Spanien,95.1437201707843,Herstellung von Waren
FR,LStK,2003,Frankreich,95.7109783136932,Herstellung von Waren
HR,LStK,2003,Kroatien,75.7714570821361,Herstellung von Waren
IT,LStK,2003,Italien,85.8881348396693,Herstellung von Waren
CY,LStK,2003,Zypern,63.8432305633427,Herstellung von Waren
LV,LStK,2003,Lettland,51.2445900436647,Herstellung von Waren
LT,LStK,2003,Litauen,86.366045195668,Herstellung von Waren
LU,LStK,2003,Luxemburg,80.7392957545423,Herstellung von Waren
HU,LStK,2003,Ungarn,90.4997200429793,Herstellung von Waren
MT,LStK,2003,Malta,96.4398031541953,Herstellung von Waren
NL,LStK,2003,Niederlande,101.080303518943,Herstellung von Waren
AT,LStK,2003,Österreich,95.329782069919,Herstellung von Waren
PL,LStK,2003,Polen,113.786440566824,Herstellung von Waren
PT,LStK,2003,Portugal,102.546107721406,Herstellung von Waren
RO,LStK,2003,Rumänien,75.7248265308807,Herstellung von Waren
SI,LStK,2003,Slowenien,93.7286655510822,Herstellung von Waren
SK,LStK,2003,Slowakei,105.580130642533,Herstellung von Waren
FI,LStK,2003,Finnland,87.3822036324518,Herstellung von Waren
SE,LStK,2003,Schweden,95.6569506274457,Herstellung von Waren
UK,LStK,2003,Großbritannien,100.398789669531,Herstellung von Waren
NO,LStK,2003,Norwegen,82.204857957868,Herstellung von Waren
CA,LStK,2003,Kanada,74.9517566531632,Herstellung von Waren
JP,LStK,2003,Japan,125.686951140444,Herstellung von Waren
US,LStK,2003,Vereinigte Staaten,100.050262143239,Herstellung von Waren
EU28,LStK,2004,Europäische Union - 28 Länder (2013 bis 2020),,Herstellung von Waren
EU27_2020,LStK,2004,Europäische Union - 27 Länder (ab 2020),,Herstellung von Waren
EU15,LStK,2004,Europäische Union - 15 Länder (1995-2004),,Herstellung von Waren
BE,LStK,2004,Belgien,97.7308042637211,Herstellung von Waren
BG,LStK,2004,Bulgarien,66.9140427977191,Herstellung von Waren
